zid,Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT,Address,lotArea,Image,CountyId,taxRate,annualHOA
28487315,29.966467,-95.45232,250000,4,3,2209,77014,1,0,1,0,1985,2,2,1050,4,0.8,3,0.9,1,3.8,1,115100,3148,6298.776,"2206 Laurel Land Ln, Houston, TX 77014",6298.776,https://photos.zillowstatic.com/fp/5685c2d2db6c0aabbe7143a058a711cb-p_e.jpg,1090,2.29,$528 annually
28487453,29.859583,-95.62744,280000,3,2,1741,77084,1,0,1,0,1989,1,2,1176,5,0.6,5,0.7,5,3.7,0,0,0,5458.068,"14507 Meeting Ln, Houston, TX 77084",5458.068,https://photos.zillowstatic.com/fp/13d0d1074f62a2a336528e30384f729e-p_e.jpg,1090,2.29,$350 annually
28490428,29.898975,-95.651764,280000,4,3,2348,77095,1,0,1,0,1986,2,2,1176,5,0.5,8,1,6,1.9,0,0,0,7379.064,"16022 Sweetwater Creek Dr, Houston, TX 77095",7379.064,https://photos.zillowstatic.com/fp/3d87d154a318c29423e21b4be6d213d5-p_e.jpg,1090,2.29,$675 annually
28490454,29.898281,-95.65227,315000,4,2,2091,77095,1,0,1,0,1986,1,2,1323,5,0.5,8,1,6,1.9,0,0,0,15241.644,"16002 Country Bend Rd, Houston, TX 77095",0.3499,https://photos.zillowstatic.com/fp/93300b4e014895eec4da2d12c1d6d72b-p_e.jpg,1090,2.29,$705 annually
28492543,29.861837,-95.62068,399900,4,3,2830,77041,1,0,1,0,1993,2,2,1680,6,1.1,5,0.8,5,2.2,1,179900,2044,7352.928,"6234 Summerville Ln, Houston, TX 77041",7352.928,https://photos.zillowstatic.com/fp/319f0b1ebe5554cd2f7a40dd9041cfae-p_e.jpg,1090,2.29,$600 annually
28493694,29.893387,-95.65914,280000,3,2,1788,77095,1,0,1,0,1988,1,2,1176,5,0.6,8,0.8,6,1.3,0,0,9,6324.912,"7827 Hidden Oaks Ln, Houston, TX 77095",6324.912,https://photos.zillowstatic.com/fp/ebaa2049c62b3b20c67a77e017703c91-p_e.jpg,1090,2.29,$675 annually
28493832,29.858673,-95.624504,340000,4,3,2573,77084,1,1,1,0,1991,2,2,1428,5,0.7,5,0.8,5,3.8,0,0,0,7165.62,"5614 Charlestown Colony Dr, Houston, TX 77084",7165.62,https://photos.zillowstatic.com/fp/4f22ed8a6c40afd2512784137c08dca5-p_e.jpg,1090,2.29,
28493842,29.858204,-95.6231,285000,3,3,1988,77084,1,0,1,0,1991,2,4,1197,5,0.8,5,0.9,5,3.8,1,100000,985,6775,"14202 Summerville Ln, Houston, TX 77084",6775,https://photos.zillowstatic.com/fp/eb2ed2c29ec147db8f4af5a25b350db7-p_e.jpg,1090,2.29,$400 annually
28493945,29.583612,-95.14456,309900,3,2,1879,77062,1,0,1,0,1987,1,2,1302,6,0.5,5,1.2,6,3.5,1,61250,2187,8110.872,"14307 Sycamore Lake Rd, Houston, TX 77062",8110.872,https://photos.zillowstatic.com/fp/50288efefebf5e66c9f270a8c304aa0e-p_e.jpg,1090,2.29,$375 annually
28495334,29.581556,-95.14111,309900,5,3,2146,77062,1,0,1,0,1988,2,2,1302,6,0.3,5,1,6,3.6,0,-35000,104,7043.652,"14627 Stilesboro Ct, Houston, TX 77062",7043.652,https://photos.zillowstatic.com/fp/fc508d408f198f92d85cc33394045a6d-p_e.jpg,1090,2.29,$375 annually
28495522,30.072283,-95.18871,323000,4,3,2563,77345,1,0,1,0,1990,2,2,1357,6,0.3,7,0.8,7,1.7,1,85000,2025,6930.396,"4531 Echo Falls Dr, Kingwood, TX 77345",6930.396,https://photos.zillowstatic.com/fp/4a09600012857a3e8085f1d948e2e96b-p_e.jpg,1090,2.29,$480 annually
28495850,29.801067,-95.171906,340000,4,4,2400,77015,1,0,1,0,1988,1,2,1428,999,999,999,999,999,999,0,0,0,9901.188,"14106 Falling Elm Ln, Houston, TX 77015",9901.188,https://photos.zillowstatic.com/fp/8eff44e97613e5b7ff11d118a867932f-p_e.jpg,1090,2.29,$219 annually
28495932,29.892097,-95.65232,439990,4,4,3212,77095,1,0,1,0,1988,2,2,1848,5,0.2,8,1.2,6,1.7,0,0,0,9657.252,"16114 Rainbow Lake Rd, Houston, TX 77095",9657.252,https://photos.zillowstatic.com/fp/6d9a3131f2f19b5e70215dd05008a44b-p_e.jpg,1090,2.29,$575 annually
28496248,30.054756,-95.15407,474900,4,4,3240,77345,1,0,1,0,1988,2,2,1995,9,0.2,8,0.4,7,2.6,0,-4100,11042,9962.172,"5818 Berkshire Hills Dr, Kingwood, TX 77345",9962.172,https://photos.zillowstatic.com/fp/07674b2cdc3e4ff47765afa1c010be9c-p_e.jpg,1090,2.29,$560 annually
28497468,29.763351,-95.711334,499000,4,3,3025,77094,1,1,1,0,1988,2,2,2096,9,0.6,9,2.3,7,1.5,1,219000,4267,7640.424,"1702 Aspley Ct, Houston, TX 77094",7640.424,https://photos.zillowstatic.com/fp/cb8a966f1c40f1c24e33fd6086a1b09e-p_e.jpg,1090,2.29,$798 annually
28498041,30.069439,-95.17803,400000,4,3,3182,77345,1,0,1,0,1988,2,2,1680,6,0.4,7,0.9,7,1.9,1,182500,3698,8799.12,"4115 Rock Springs Dr, Kingwood, TX 77345",8799.12,https://photos.zillowstatic.com/fp/a4afb0fcc2c3ab43d37bbe3cf18cef20-p_e.jpg,1090,2.29,$275 annually
28498129,30.071997,-95.1775,384900,4,4,3147,77345,1,0,1,0,1990,2,2,1638,6,0.4,7,1.1,7,2,1,60000,1637,8990.784,"4311 Broadleaf St, Kingwood, TX 77345",8990.784,https://photos.zillowstatic.com/fp/97db8e0f4d48dccc90bc11798221d7f7-p_e.jpg,1090,2.29,$312 annually
28498595,29.588587,-95.13932,276000,3,3,1540,77062,1,0,1,0,1989,2,2,1159,6,0.5,5,1.3,6,3.9,1,123500,3631,8820.9,"14244 Oak Chase Dr, Houston, TX 77062",8820.9,https://photos.zillowstatic.com/fp/a2743fd21073c93a13d5a6bc8defd298-p_e.jpg,1090,2.29,$375 annually
28498614,29.590187,-95.136925,334900,3,3,1952,77062,1,0,1,0,1989,2,2,1407,6,0.5,5,1.4,6,4.1,1,15900,288,7975.836,"14203 Arborcrest St, Houston, TX 77062",7975.836,https://photos.zillowstatic.com/fp/c20cc76849a5f5dde3404ad5867e8784-p_e.jpg,1090,2.29,$375 annually
28499283,29.890072,-95.66645,323000,4,3,2528,77095,1,0,1,0,1989,2,2,1357,5,1.1,8,0.9,6,0.9,1,134000,3209,7487.964,"16914 Elmwood Glen Ct, Houston, TX 77095",7487.964,https://photos.zillowstatic.com/fp/1f7fece16f357b7890f5cf04bc1d7f89-p_e.jpg,1090,2.29,$675 annually
28499324,29.888182,-95.66552,350000,4,3,2360,77095,1,1,1,0,1989,2,2,1470,5,1,8,1,6,0.8,0,-9999,11351,7649.136,"7427 Dogwood Falls Rd, Houston, TX 77095",7649.136,https://photos.zillowstatic.com/fp/337ff84ed59a53dd3db0e072177c81ec-p_e.jpg,1090,2.29,$675 annually
28499464,30.058952,-95.18389,330000,3,2,1524,77345,1,0,1,0,1988,1,2,1386,6,0.2,7,0.3,7,1.1,1,170000,3986,8132.652,"4302 Misty Timbers Way, Kingwood, TX 77345",8132.652,https://photos.zillowstatic.com/fp/ba58ed1069675b1d60c94e3547ba2301-p_e.jpg,1090,2.29,$533 annually
28499750,29.884544,-95.64591,412195,4,4,3460,77095,1,0,1,0,1989,2,3,1764,5,0.4,8,1.8,6,2,0,-17600,90,8890.596,"7419 River Garden Dr, Houston, TX 77095",8890.596,https://photos.zillowstatic.com/fp/64b06b48d721486003e87a57be9ddc57-p_e.jpg,1090,2.29,$645 annually
28499996,29.582155,-95.14865,379000,4,3,2558,77062,1,0,1,0,1989,2,3,1592,6,0.8,5,1.3,6,3.2,0,0,0,10227.888,"906 Plum Falls Ct, Houston, TX 77062",10227.888,https://photos.zillowstatic.com/fp/7b77c2a8a9f41157f15a688cd0725f05-p_e.jpg,1090,2.29,$390 annually
28500618,29.58717,-95.14276,285000,3,3,1666,77062,1,0,1,0,1990,2,2,1197,6,0.5,5,1.3,6,3.7,0,-13300,58,6642.9,"14307 Whitlock Dr, Houston, TX 77062",6642.9,https://photos.zillowstatic.com/fp/73c6438ac5649d4e74df04ac24836e27-p_e.jpg,1090,2.29,$500 annually
28500687,29.588942,-95.14332,329900,3,3,2146,77062,1,0,1,0,1990,2,2,1386,6,0.6,5,1.4,6,3.7,0,-10000,87,6398.964,"1331 Indian Autumn Trce, Houston, TX 77062",6398.964,https://photos.zillowstatic.com/fp/61a79d2ba83c0c1be75144db63da6f33-p_e.jpg,1090,2.29,$375 annually
28500754,29.804247,-95.17078,340000,3,2,1815,77015,1,0,1,0,1989,1,2,1428,999,999,999,999,999,999,0,0,0,8324.316,"14118 Long Shadow Dr, Houston, TX 77015",8324.316,https://photos.zillowstatic.com/fp/27be75eec67998ef91d00d4f581f6b21-p_e.jpg,1090,2.29,$219 annually
28500912,30.047161,-95.148315,649900,4,4,3996,77345,1,0,1,0,1990,2,5,2730,9,0.4,8,1,7,2.9,0,0,5151,11399.652,"1806 Quiet Country Ct, Kingwood, TX 77345",0.2617,https://photos.zillowstatic.com/fp/6909654875814740aa26c0f724122ffd-p_e.jpg,1090,2.29,$850 annually
28502074,29.600197,-95.09751,469500,5,4,3351,77059,1,0,1,0,1990,2,2,1972,8,0.6,5,2.8,6,1.3,0,-80500,126,9435.096,"11715 Orchard Mountain Dr, Houston, TX 77059",9435.096,https://photos.zillowstatic.com/fp/fdbbd9c76d826320d2025831565af1ad-p_e.jpg,1090,2.29,$745 annually
28502933,29.895111,-95.668106,380000,4,3,2675,77095,1,0,1,0,1990,2,2,1596,5,1.2,8,0.6,6,1,1,202250,3438,12675.96,"7847 Timberline Run Ln, Houston, TX 77095",0.291,https://photos.zillowstatic.com/fp/4f1cd47f805ce9ebf6e9fddb67b7f3b1-p_e.jpg,1090,2.29,$705 annually
28503949,30.06221,-95.18845,354900,2,2,2395,77339,1,0,1,0,1990,1,2,1491,6,0.2,7,0.2,7,1.1,1,79900,978,7313.724,"3334 Courtland Manor Ln, Humble, TX 77339",7313.724,https://photos.zillowstatic.com/fp/6c55f8568400b33dc60221b0c2b9a989-p_e.jpg,1090,2.29,$650 annually
28504196,29.892405,-95.66944,298900,3,2,2004,77095,1,0,1,0,1990,1,2,1255,6,0.8,8,0.8,6,0.8,1,159000,4361,7126.416,"7715 Pebble Run Ct, Houston, TX 77095",7126.416,https://photos.zillowstatic.com/fp/f507b4a17f4112f0bb4e51d4edd50698-p_e.jpg,1090,2.29,$773 annually
28505176,29.931807,-95.61796,385000,4,3,2802,77065,1,0,1,0,1991,1,2,1617,5,0.5,8,2.1,7,2.3,1,383125,3692,8746.848,"11115 Brook Mill Ct, Houston, TX 77065",8746.848,https://photos.zillowstatic.com/fp/cb43288704e092b070e1268643c3614e-p_e.jpg,1090,2.29,$650 annually
28505695,29.738487,-95.52843,750000,5,4,3472,77063,1,0,1,0,1999,2,2,3150,4,0.8,3,2.1,2,1.9,0,-25000,56,8969.004,"9358 Shady Lane Cir, Houston, TX 77063",8969.004,https://photos.zillowstatic.com/fp/a5aa9d74b0b214f91fdd9842bf8a636e-p_e.jpg,1090,2.29,"$1,000 annually"
28505705,29.739204,-95.52833,769000,4,4,3652,77063,1,1,1,0,1992,2,2,3230,4,0.9,3,2.1,2,1.9,0,-26000,2202,8049.888,"9307 Shady Lane Cir, Houston, TX 77063",8049.888,https://photos.zillowstatic.com/fp/39e76b1f19c3644ecbe8e2beaa6e3ff0-p_e.jpg,1090,2.29,$950 annually
28506725,30.067698,-95.16927,395000,4,4,3269,77345,1,0,1,0,1993,2,1,1701,7,0.3,8,1,7,2.1,0,-32000,106,8877.528,"3627 Whispering Brook Dr, Kingwood, TX 77345",8877.528,https://photos.zillowstatic.com/fp/43876cc756c9a40b8f79d0dff988f699-p_e.jpg,1090,2.29,$420 annually
28506735,30.065828,-95.169815,400000,4,3,2781,77345,1,1,1,0,1992,2,3,1680,7,0.4,8,0.9,7,2,1,171000,3841,8450.64,"3515 Whispering Brook Dr, Kingwood, TX 77345",8450.64,https://photos.zillowstatic.com/fp/d3905bf678725a06297d377f79596e6c-p_e.jpg,1090,2.29,$417 annually
28506771,30.065447,-95.16838,445098,5,4,3509,77345,1,0,1,0,1992,2,2,1890,7,0.4,8,0.8,7,2.1,0,-10000,20,8481.132,"3518 Shady Village Dr, Kingwood, TX 77345",8481.132,https://photos.zillowstatic.com/fp/11412fa2302339e8b7dbe61484d81728-p_e.jpg,1090,2.29,$408 annually
28507050,30.078161,-95.18844,369990,4,3,2663,77345,1,1,1,0,1991,2,2,1554,6,0.4,7,1.2,7,2.1,1,82490,1015,6433.812,"3419 Appalachian Trl, Kingwood, TX 77345",6433.812,https://photos.zillowstatic.com/fp/4504d147e10acb26da56cf19c64a8f2a-p_e.jpg,1090,2.29,
28507231,29.891027,-95.67386,376000,4,3,2380,77095,1,0,1,0,1991,2,2,1579,5,0.3,8,0.9,6,0.6,0,0,0,6403.32,"7623 Almond Springs Dr, Houston, TX 77095",6403.32,https://photos.zillowstatic.com/fp/be8de1ce2b6597f430392af97603dd46-p_e.jpg,1090,2.29,$875 annually
28507425,29.892054,-95.6796,429000,4,4,2545,77095,1,1,1,0,1992,2,2,1802,6,0.2,8,1.1,6,0.7,1,179100,3087,8028.108,"7907 Emerald Bluff Ct, Houston, TX 77095",8028.108,https://photos.zillowstatic.com/fp/fcde6baa3b9921a13a044ae9c8aa867e-p_e.jpg,1090,2.29,$708 annually
28507520,29.891788,-95.68083,400000,4,4,2948,77095,1,1,1,0,1992,2,2,1806,6,0.1,8,1.2,6,0.7,1,215000,9051,7714.476,"17910 Mossy Ridge Ln, Houston, TX 77095",7714.476,https://photos.zillowstatic.com/fp/757ee1a64b7affeee693f444a4a6d512-p_e.jpg,1090,2.29,$773 annually
28507714,29.845,-95.64177,290000,3,2,1795,77084,1,0,1,0,1991,1,2,1218,4,0.3,6,4.2,6,4.2,1,180100,3940,7000.092,"4774 Green Trail Dr, Houston, TX 77084",7000.092,https://photos.zillowstatic.com/fp/2145775964f83f58f10f6c66e23443c4-p_e.jpg,1090,2.29,$480 annually
28507854,29.931578,-95.62517,313000,5,3,2577,77065,1,0,1,0,1991,2,2,1315,7,1.5,8,1.7,7,1.9,0,0,0,7004.448,"13519 Ryanwood Dr, Houston, TX 77065",7004.448,https://photos.zillowstatic.com/fp/df1b93003e3e99d21afe1237f8a543a9-p_e.jpg,1090,2.29,$565 annually
28509747,29.845102,-95.60672,499900,5,4,3358,77041,1,1,1,0,1991,2,2,2100,5,0.8,5,2.2,5,3,0,-20100,25,8886.24,"5219 Spartan Dr, Houston, TX 77041",8886.24,https://photos.zillowstatic.com/fp/077038136dc1f467e4ec83f27d9eb331-p_e.jpg,1090,2.29,"$2,000 annually"
28510801,30.080235,-95.18996,386000,4,3,2614,77345,1,1,1,0,1993,2,0,1621,6,0.6,7,1.3,7,2.2,0,0,0,7647,"5210 Spring Pine Ct, Kingwood, TX 77345",7647,https://photos.zillowstatic.com/fp/fe5016a4ebacf55327333ec8ce1bb46c-p_e.jpg,1090,2.29,$480 annually
28511671,30.05607,-95.15118,550000,4,4,3751,77345,1,0,1,0,1992,2,3,2310,9,0.3,8,0.4,7,2.8,0,-10000,45,12466.872,"5910 Leafy Aspen Ct, Kingwood, TX 77345",0.2862,https://photos.zillowstatic.com/fp/4badf3f78c5467fcdf10e9ba075b8d28-p_e.jpg,1090,2.29,$665 annually
28512416,29.602129,-95.14145,325000,4,3,2424,77059,1,0,1,0,1993,2,2,1365,7,0.3,5,2.1,6,4.4,0,-25000,15,8668.44,"2703 Village Dale Ave, Houston, TX 77059",8668.44,https://photos.zillowstatic.com/fp/4fb620911e7195fae182483d31be0b8c-p_e.jpg,1090,2.29,$300 annually
28512418,29.602457,-95.14173,365000,5,3,2762,77059,1,0,1,0,1993,2,2,1533,7,0.4,5,2.2,6,4.4,0,-24000,46,7244.028,"13523 Pear Woods Ct, Houston, TX 77059",7244.028,https://photos.zillowstatic.com/fp/16b5cd02439e9a01f99029da42b0ccee-p_e.jpg,1090,2.29,$632 annually
28512961,29.601458,-95.128105,694990,5,4,4617,77059,1,1,1,0,1994,2,4,2919,8,1.9,5,3.1,6,1.8,0,-80010,175,10201.752,"3927 Crown Ridge Ct, Houston, TX 77059",10201.752,https://photos.zillowstatic.com/fp/63cf3ff60ce17878eb72d555fca8e974-p_e.jpg,1090,2.29,$780 annually
28513258,29.857702,-95.6742,288000,4,3,2289,77084,1,0,1,0,1992,2,2,1210,5,0.6,6,1.1,5,1.8,0,0,2093,6298.776,"18010 Berry Branch Dr, Houston, TX 77084",6298.776,https://photos.zillowstatic.com/fp/d7e9fcf33c9dd1ae9ffddbd0c26f7f13-p_e.jpg,1090,2.29,$450 annually
28513414,30.044409,-95.179146,374000,3,2,2225,77345,1,0,1,0,1993,1,2,1571,6,1.2,7,1.1,7,1,1,136500,3563,6059.196,"4415 Bellington Ct, Kingwood, TX 77345",6059.196,https://photos.zillowstatic.com/fp/6694f0f06d6c6f9ff33f07f0b16b5b6c-p_e.jpg,1090,2.29,$655 annually
28513839,29.932753,-95.61574,415000,4,4,3397,77065,1,0,1,0,1994,2,2,1743,5,0.4,8,2.2,7,2.4,1,120000,1853,8049.888,"13023 Dogwood Blossom Trl, Houston, TX 77065",8049.888,https://photos.zillowstatic.com/fp/be065c18d20958adb689fecea23fb27d-p_e.jpg,1090,2.29,$650 annually
28514074,29.898508,-95.56074,449900,4,4,2858,77064,1,0,1,0,1992,2,3,1890,5,0.3,7,0.7,4,1.1,0,0,0,10179.972,"9422 Brenham Ct, Houston, TX 77064",10179.972,https://photos.zillowstatic.com/fp/c603f220a9f3746f0c5fcd2503f30de0-p_e.jpg,1090,2.29,$650 annually
28514852,29.929964,-95.609955,425000,4,3,3508,77065,1,0,1,0,1993,2,2,1785,5,0.6,8,2.6,7,2.8,0,-40000,47,9060.48,"12710 Timberland Trce, Houston, TX 77065",9060.48,https://photos.zillowstatic.com/fp/3ced96674a3263e085bf4d96e8c83827-p_e.jpg,1090,2.29,$625 annually
28514942,29.751835,-95.49635,599999,3,3,3106,77057,1,0,1,0,1992,2,2,2520,5,0.4,7,1.7,2,1.4,0,-75001,169,5100.876,"1411 Winrock Blvd, Houston, TX 77057",5100.876,https://photos.zillowstatic.com/fp/5911d599ee699f34c7b85f57759a0839-p_e.jpg,1090,2.29,"$2,000 annually"
28515329,29.781713,-95.47572,759000,3,3,2702,77024,1,0,1,0,1994,2,2,3188,7,1.4,6,2.6,6,3,1,260000,4775,3249.576,"732 Highgrove Park, Houston, TX 77024",3249.576,https://photos.zillowstatic.com/fp/72986b6efb31adf33e93e1b0616389cb-p_e.jpg,1090,2.29,"$4,000 annually"
28515486,30.046492,-95.14134,768000,3,4,3877,77345,1,1,1,0,1997,1,2,3226,9,0.8,8,1.3,7,3.4,1,128100,2033,17027.604,"1627 Scenic Mountain Ct, Kingwood, TX 77345",0.3909,https://photos.zillowstatic.com/fp/0c7fb4428a9294bdf9ee2ae18be482b8-p_e.jpg,1090,2.29,$585 annually
28516217,29.58703,-95.14852,317000,3,2,2312,77062,1,0,1,0,1993,2,2,1331,6,0.8,5,1.5,6,3.4,1,157500,3795,6669.036,"1614 Emerald Lake Ct, Houston, TX 77062",6669.036,https://photos.zillowstatic.com/fp/76b1d37803f955aaaf2601a7ba04c644-p_e.jpg,1090,2.29,$626 annually
28516359,29.908356,-95.64615,326400,4,3,2126,77095,1,1,1,0,1993,2,2,1371,6,0.4,7,0.8,5,1.1,1,76500,6414,8123.94,"15827 Jamie Lee Dr, Houston, TX 77095",8123.94,https://photos.zillowstatic.com/fp/4ced2e6839f5ef8dee063dda98bcacc1-p_e.jpg,1090,2.29,$649 annually
28516363,29.908361,-95.64533,405000,4,3,2700,77095,1,0,1,0,1993,2,2,1701,6,0.4,7,0.8,5,1,1,160000,8866,8123.94,"15811 Jamie Lee Dr, Houston, TX 77095",8123.94,https://photos.zillowstatic.com/fp/9dce2dfc5cbc8eca58b6d8d0e1e5e912-p_e.jpg,1090,2.29,$650 annually
28516761,29.84975,-95.608765,610000,4,4,3545,77041,1,1,1,0,1992,2,2,2562,5,0.8,5,1.9,5,2.7,1,261000,4164,9770.508,"5534 Honor Dr, Houston, TX 77041",9770.508,https://photos.zillowstatic.com/fp/3cb7ec42b60f3707726885d84f023039-p_e.jpg,1090,2.29,$186 annually
28516762,29.849848,-95.60853,524900,5,4,3985,77041,1,1,1,0,1993,2,4,2205,5,0.8,5,1.9,5,2.7,1,125900,4271,9774.864,"5538 Honor Dr, Houston, TX 77041",9774.864,https://photos.zillowstatic.com/fp/6561c9bab73d117f0e0b62a628e77046-p_e.jpg,1090,2.29,"$1,800 annually"
28516959,29.584246,-95.151085,295000,3,2,1948,77062,1,0,1,0,1994,1,2,1239,6,0.9,5,1.5,6,3.2,1,122300,7093,6115.824,"1418 Amber Knoll Ct, Houston, TX 77062",6115.824,https://photos.zillowstatic.com/fp/c99152081fc3645ecca4d79b9422e603-p_e.jpg,1090,2.29,$657 annually
28518344,29.680248,-95.48101,695000,4,4,3160,77096,1,0,1,0,1998,2,1,2919,7,0.4,3,1.5,6,1.1,0,0,0,8772.984,"5425 Loch Lomond Dr, Houston, TX 77096",8772.984,https://photos.zillowstatic.com/fp/d823f8e196d626d467b8a7d1d2f12b71-p_e.jpg,1090,2.29,$545 annually
28518440,29.87966,-95.630424,775000,5,7,6793,77095,0,1,1,0,1998,2,0,3255,4,1,7,1.3,5,2.4,1,296000,1688,11604.384,"14815 Avila Bend Dr, Houston, TX 77095",0.2664,https://photos.zillowstatic.com/fp/40c4c1a1d506a27012de4e7a6d013f19-p_e.jpg,1090,2.29,$560 annually
28519480,29.762442,-95.625824,600000,3,3,2626,77077,1,1,1,0,1999,1,2,2520,9,0.5,7,0.3,5,0.9,1,155000,3421,7801.596,"13514 N Tracewood Bnd, Houston, TX 77077",7801.596,https://photos.zillowstatic.com/fp/c9fff7f6c98a3cfcf9be62dbecf38f12-p_e.jpg,1090,2.29,"$2,031 annually"
28519792,30.07822,-95.17388,325000,3,2,2312,77345,1,0,1,0,1995,1,2,1365,7,0.8,8,1.6,7,2.5,1,130500,1797,9591.912,"2914 Windy Gorge Ct, Kingwood, TX 77345",9591.912,https://photos.zillowstatic.com/fp/cde5e230e2ab93a7dc18ef4d076a4d99-p_e.jpg,1090,2.29,$500 annually
28519854,30.078556,-95.169014,377777,4,3,3049,77345,1,0,1,0,1997,2,2,1587,7,0.7,8,1.4,7,2.6,1,78777,1238,10628.64,"4507 Cardinal Brook Way, Kingwood, TX 77345",10628.64,https://photos.zillowstatic.com/fp/10a1fc7b1d6e498b4ff6861aea7487ae-p_e.jpg,1090,2.29,$400 annually
28520056,29.59217,-95.144104,359900,3,3,2488,77062,1,0,1,0,1995,2,2,1554,6,0.8,5,1.6,6,3.8,0,-15600,55,6507.864,"14010 Hazel Ridge Ct, Houston, TX 77062",6507.864,https://photos.zillowstatic.com/fp/12aaeb0bf13076d3f5e9de75ff736271-p_e.jpg,1090,2.29,$470 annually
28520190,29.589636,-95.14543,425000,4,4,2965,77062,1,0,1,0,1994,2,2,1785,6,0.7,5,1.5,6,3.7,1,145200,2106,8799.12,"14147 Ivy Bluff Ct, Houston, TX 77062",8799.12,https://photos.zillowstatic.com/fp/834b997ba367611270a7fafb2a22f669-p_e.jpg,1090,2.29,$657 annually
28520485,29.769245,-95.70443,539900,4,4,3517,77094,1,0,1,0,1994,2,2,2268,5,1.5,7,2.1,7,1.8,0,-20000,25,8520.336,"1331 Marlstone Dr, Houston, TX 77094",8520.336,https://photos.zillowstatic.com/fp/47a4c18708f55443043c751f093face7-p_e.jpg,1090,2.29,"$1,259 annually"
28521898,30.054846,-95.208405,380880,3,3,2760,77339,1,0,1,0,1993,2,2,1600,7,0.3,6,0.2,5,1.2,1,73130,2199,3497.868,"3111 Cedar Knolls Dr, Humble, TX 77339",3497.868,https://photos.zillowstatic.com/fp/746817154ebd5ba4a8a32bf135d62c7f-p_e.jpg,1090,2.29,$645 quarterly
28522559,29.900068,-95.67465,345000,3,3,2507,77095,1,0,1,0,1995,2,2,1449,6,0.7,8,0.6,6,1.2,1,120100,2824,6987.024,"8226 Summer Reef Dr, Houston, TX 77095",6987.024,https://photos.zillowstatic.com/fp/806f8c1cd73b1ba2dcfe090f5444ba42-p_e.jpg,1090,2.29,$915 annually
28523309,30.074768,-95.20921,235000,3,2,1754,77339,1,0,1,0,1997,1,2,987,5,1,6,1.2,5,0.3,0,-10000,97,6242.148,"2238 Sherwood Hollow Ln, Humble, TX 77339",6242.148,https://photos.zillowstatic.com/fp/ed9212525ad26883d2501c69a548cc53-p_e.jpg,1090,2.29,$365 annually
28524874,29.75671,-95.633446,649999,4,4,3519,77077,1,0,1,0,1995,2,2,2730,9,0.2,7,0.4,5,0.3,0,-1,33,7701.408,"14006 Briar Heath Dr, Houston, TX 77077",7701.408,https://photos.zillowstatic.com/fp/f408f4c10fabb90ecbcc27bfe4321356-p_e.jpg,1090,2.29,"$1,797 annually"
28524876,29.757008,-95.633224,649000,4,4,3055,77077,1,0,1,0,1997,1,2,2726,9,0.2,7,0.3,5,0.3,1,189000,2086,8071.668,"14003 Lochshire St, Houston, TX 77077",8071.668,https://photos.zillowstatic.com/fp/9d52922884b7aa37f355857a6463a2f8-p_e.jpg,1090,2.29,"$1,708 annually"
28525308,29.602116,-95.13059,307200,5,4,3086,77059,1,0,1,0,1997,2,1,1722,8,2,5,2.1,6,4.9,1,166921,1207,7339.86,"3122 Cherry Mill Ct, Houston, TX 77059",7339.86,https://photos.zillowstatic.com/fp/43f63b4e1bcf37d332f6ca9b5318b89b-p_e.jpg,1090,2.29,$535 annually
28525700,29.887266,-95.53075,549000,4,3,3414,77040,1,0,1,1,1994,2,3,2348,5,1.9,7,2.7,4,1.6,0,-16000,14,11003.256,"7903 Scherzo Ln, Houston, TX 77040",0.2526,https://photos.zillowstatic.com/fp/d1e35416b6610e9d53b52f3e57b20435-p_e.jpg,1090,2.29,$815 annually
28525717,29.885674,-95.531105,565000,5,4,3593,77040,1,0,1,0,1995,2,2,2434,5,1.9,7,2.7,4,1.5,0,0,2145,8306.892,"7738 Allegro Dr, Houston, TX 77040",8306.892,https://photos.zillowstatic.com/fp/d4dd0464326479f45d0d6884b5bc3e3b-p_e.jpg,1090,2.29,$800 annually
28526043,30.000984,-95.47876,339000,3,3,2767,77068,1,0,1,0,2001,2,2,1424,4,1.1,3,1.3,2,2,0,0,6628,5427.576,"3118 Canyon Oak Ct, Houston, TX 77068",5427.576,https://photos.zillowstatic.com/fp/84632760c2953f5cf692e6d7a1b451d2-p_e.jpg,1090,2.29,"$1,386 annually"
28526219,29.979023,-95.4846,259500,3,2,2081,77014,1,0,1,0,1995,1,2,1090,6,0.3,3,1.5,2,3,0,0,101,6743.088,"4126 Surreydon Dr, Houston, TX 77014",6743.088,https://photos.zillowstatic.com/fp/1890645466a8882831cb66101404725f-p_e.jpg,1090,2.29,$550 annually
28526437,30.041674,-95.143875,749900,5,4,4140,77345,1,1,1,0,2000,2,3,3150,9,0.8,8,1.4,7,3.2,1,174900,3603,28065.708,"6006 Cool Creek Ct, Kingwood, TX 77345",0.6443,https://photos.zillowstatic.com/fp/ed753de522ad33835160454ce6f3b960-p_e.jpg,1090,2.29,$690 annually
