zid,Address,Lat,Lng,Price,Image,Bedrooms,Bathrooms,lotArea,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,annualHOA,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT
84043661,"5818 Catherwood Ln, Houston, TX 77084",29.862896,-95.65743,299999.0,https://photos.zillowstatic.com/fp/b7ffb007b2c52c4f5f32a4df839b409a-p_e.jpg,4.0,3,7557.66,2602.0,77084,1090,2.29,1,0,1,0,2002.0,2.0,2,1575,$375 annually,6.0,1.0,6,0.3,6,1.7,1,74901,118,7557.66
27921816,"3714 Mainer St, Houston, TX 77021",29.684008,-95.369415,91000.0,https://photos.zillowstatic.com/fp/e47a5716f51fa0877357ce363c7a7dbc-p_e.jpg,3.0,3,2201.0,1718.0,77021,1090,2.29,1,0,1,0,2022.0,2.0,2,1575,,2.0,0.4,3,0.6,2,2.6,1,283990,683,2201.0
97649956,"4619 New Orleans St, Houston, TX 77020",29.777164,-95.32304,20000.0,https://photos.zillowstatic.com/fp/3a241e217b4ce59cad1290cef965c9a0-p_e.jpg,3.0,3,2500.0,2100.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,1575,,7.0,0.2,3,1.0,2,0.4,1,354990,3088,2500.0
2062995871,"4014 Shady Palmetto Dr, Houston, TX 77068",29.996742,-95.5041,406553.0,https://photos.zillowstatic.com/fp/90f06b312cd025ba08be14edcd9969a8-p_e.jpg,4.0,3,,2596.0,77068,1090,2.29,1,0,1,0,2022.0,2.0,2,1575,$650 annually,4.0,0.5,3,0.4,2,3.6,0,-31558,168,
121101453,"5058 Meriden Dr, Houston, TX 77084",29.851362,-95.65092,375000.0,https://photos.zillowstatic.com/fp/3cff67f035da7fdf413842890d391dbb-p_e.jpg,4.0,3,6002.568,3296.0,77084,1090,2.29,1,0,1,0,2012.0,2.0,2,1575,$850 annually,5.0,0.7,6,0.7,5,3.3,0,0,93,6002.568
123224353,"4841 Wilmington St, Houston, TX 77033",29.656275,-95.350365,439999.0,https://photos.zillowstatic.com/fp/cd36232f469ca079651b54a1ea037b32-p_e.jpg,3.0,3,0.2755,3361.0,77033,1090,2.29,0,0,1,0,2014.0,2.0,6,1575,,4.0,1.3,2,1.5,3,2.1,0,-64999,139,12000.78
161373955,"12611 Jasmine Fld, Houston, TX 77066",29.962797,-95.490654,225000.0,https://photos.zillowstatic.com/fp/75793d1fbdbb9e888a286edbb905fb6f-p_e.jpg,5.0,3,4229.676,3088.0,77066,1090,2.29,1,0,1,0,2015.0,2.0,2,1575,$575 annually,4.0,1.1,4,0.7,2,0.6,1,150000,1276,4229.676
2060731599,"9407 Pelican Cliff Ct, Porter, TX 77365",30.08555,-95.18332,420000.0,https://photos.zillowstatic.com/fp/22ad10e9fa9843b0210dc71eab4485f3-p_e.jpg,3.0,3,,2386.0,77365,1090,2.29,1,0,1,0,2022.0,1.0,2,1575,"$1,200 annually",7.0,1.6,8,2.3,7,2.6,0,-45000,40,
2061238155,"9402 Brig O Doon Cir #C, Houston, TX 77096",29.676924,-95.49837,375000.0,https://photos.zillowstatic.com/fp/86ac1748b708cc82740e36cf0f1324f2-p_e.jpg,4.0,3,10040.58,2225.0,77096,1090,2.29,1,0,1,0,1967.0,1.0,2,1575,$450 annually,7.0,0.4,3,0.4,2,2.0,0,0,0,10040.58
2062411078,"5208 Sherman St, Houston, TX 77011",29.744135,-95.32261,439900.0,https://photos.zillowstatic.com/fp/20d37c4692efb277966834361cb6c9e6-p_e.jpg,3.0,3,2436.0,1675.0,77011,1090,2.29,1,0,1,0,2022.0,2.0,2,1575,,5.0,0.3,4,0.6,2,1.0,0,-64900,105,2436.0
245768207,"8223 Pastel Dawn Trce, Houston, TX 77049",29.843815,-95.17077,1750.0,https://photos.zillowstatic.com/fp/40c6098a76dd4e6524f2e7190b52eb74-p_e.jpg,5.0,3,4900.5,3360.0,77049,1090,2.29,1,0,1,0,2017.0,2.0,2,1575,$345 annually,5.0,2.6,3,3.8,4,2.3,0,0,0,4900.5
245772234,"8202 Bosphorus St, Houston, TX 77044",29.979074,-95.15029,380000.0,https://photos.zillowstatic.com/fp/82fea4a52bc780c6dcb9c3472c45b716-p_e.jpg,4.0,3,8420.148,2628.0,77044,1090,2.29,1,0,1,0,2017.0,2.0,2,1575,$900 annually,4.0,1.6,5,4.3,4,4.9,0,-5000,9,8420.148
27784802,"1230 Aurora St, Houston, TX 77009",29.810352,-95.38264,635000.0,https://photos.zillowstatic.com/fp/af07ccf3ec0bd7d6d6765584b26b1d5f-p_e.jpg,3.0,1,5000.688,1050.0,77009,1090,2.29,1,0,1,0,1920.0,1.0,1,2102,,8.0,0.7,5,1.0,5,1.2,0,-134500,377,5000.688
2068407929,"Tegan Plan, Brittmoore Crossing",29.79234,-95.57393,449990.0,https://photos.zillowstatic.com/fp/31ce56668d9e945923229f9b214a1635-p_e.jpg,3.0,4,,1977.0,77043,1090,2.29,0,0,0,0,2022.0,,2,2104,,4.0,0.5,5,1.9,5,2.2,1,51000,408,
2081786152,"The Ashton (5229) Plan, Riverstone Ranch - The Manor - Estate",29.572645,-95.246864,373990.0,https://photos.zillowstatic.com/fp/6b65e0aeb631c216b37cb3f981565e89-p_e.jpg,4.0,4,,3195.0,77089,1090,2.29,0,0,0,0,2022.0,,2,2108,,6.0,0.6,6,2.4,5,2.5,1,128000,730,
2081786157,"The Alyssa (5182) Plan, Riverstone Ranch - The Manor - Estate",29.572645,-95.246864,366990.0,https://photos.zillowstatic.com/fp/c22a1889f08c5f50b24e41be65886fcb-p_e.jpg,4.0,4,,2824.0,77089,1090,2.29,0,0,0,0,2022.0,,3,2108,,6.0,0.6,6,2.4,5,2.5,1,135000,730,
2060899940,"The Greenwich (S304) Plan, Spring Brook Village - Executive Home Collection",29.826992,-95.54131,502990.0,https://photos.zillowstatic.com/fp/4bb036295f54ebfed52ae5087859347b-p_e.jpg,4.0,3,,2442.0,77080,1090,2.29,0,0,0,0,2022.0,,2,2113,,4.0,0.7,5,0.3,2,0.9,0,0,0,
2061717810,"21758 Enchanted Rock Dr, Porter, TX 77365",,,578121.0,https://photos.zillowstatic.com/fp/d891013c1f4ba0265efa9bdfd2c1c00f-p_e.jpg,4.0,4,,2698.0,77365,1090,2.29,1,0,1,0,2022.0,2.0,2,2117,"$1,420 annually",7.0,1.7,8,2.5,7,3.0,0,-74047,35,
2062198620,"1931 Heather Canyon Dr, Houston, TX 77089",29.567514,-95.24236,532640.0,https://photos.zillowstatic.com/fp/027c78399347b999eab59680e353cc56-p_e.jpg,4.0,4,8466.0,2980.0,77089,1090,2.29,1,0,1,0,2022.0,2.0,3,2122,$825 annually,7.0,0.5,6,2.4,5,2.6,0,-27425,109,8466.0
2081786158,"The Andes (5542) Plan, Riverstone Ranch - The Manor - Estate",29.572645,-95.246864,374990.0,https://photos.zillowstatic.com/fp/017b911803275d96104c48ad042ad67e-p_e.jpg,4.0,4,,3237.0,77089,1090,2.29,0,0,0,0,2022.0,,2,2129,,6.0,0.6,6,2.4,5,2.5,1,132000,773,
2061145690,"6223 Cantigny Lake Dr, Katy, TX 77493",29.857628,-95.39318,560255.0,https://photos.zillowstatic.com/fp/840347f835e31b0cd68b6b15ea8dafed-p_e.jpg,4.0,4,0.33,2959.0,77493,1090,2.29,1,0,1,0,2022.0,2.0,3,2134,$950 annually,4.0,0.6,3,0.8,1,2.1,0,-52154,50,14374.800000000001
89638628,"4408 La Branch St UNIT B, Houston, TX 77004",29.731403,-95.37907,349000.0,https://photos.zillowstatic.com/fp/bcb25eccb47a8deb303435e863c1b645-p_e.jpg,3.0,4,1951.488,2970.0,77004,1090,2.29,1,0,1,0,2008.0,4.0,2,2138,$150 monthly,4.0,0.2,3,2.7,5,3.0,1,160000,3764,1951.488
2067027716,"948 Fisher St #F, Houston, TX 77018",29.82322,-95.423325,469900.0,https://photos.zillowstatic.com/fp/016b637b10eec3d95bb0d4ceb5a41ee9-p_e.jpg,3.0,4,1968.0,2177.0,77018,1090,2.29,1,0,1,0,2022.0,3.0,2,2142,$100 monthly,999.0,999.0,999,999.0,999,999.0,1,40000,364,1968.0
27816110,"1608 Park St, Houston, TX 77019",29.751425,-95.40356,314000.0,https://photos.zillowstatic.com/fp/f09eab90b870e7b60e576c6ac199da6a-p_e.jpg,2.0,3,1612.0,1695.0,77019,1090,2.29,1,0,1,0,1992.0,3.0,2,2142,,999.0,999.0,999,999.0,999,999.0,1,195900,4108,1612.0
338063810,"1408 W 21st St #A, Houston, TX 77008",29.804434,-95.42431,529900.0,https://photos.zillowstatic.com/fp/fa97851bea5984d9f8bea7d702ab742e-p_e.jpg,3.0,4,,2075.0,77008,1090,2.29,1,0,1,0,2022.0,3.0,2,2142,,4.0,0.7,6,1.8,3,1.0,0,-20000,29,
338063814,"1406 W 21st St #D, Houston, TX 77008",29.804539,-95.42423,519900.0,https://photos.zillowstatic.com/fp/a7e73dcf0c4e2eb281af89abf2a4a393-p_e.jpg,3.0,4,,2075.0,77008,1090,2.29,1,0,1,0,2022.0,3.0,2,2142,,4.0,0.7,6,1.8,3,1.0,0,-10000,29,
62565056,"12422 Calico Falls Ln, Houston, TX 77041",29.85367,-95.5988,3300.0,https://photos.zillowstatic.com/fp/47424945c1727f9d996abb657b9d3ee5-p_e.jpg,5.0,4,8742.492,3246.0,77041,1090,2.29,1,0,1,0,2001.0,2.0,3,2142,"$1,970 annually",5.0,0.3,5,2.3,5,2.5,1,85000,1738,8742.492
2061132418,"10972 Swang Link Dr, Houston, TX 77043",29.792948,-95.572914,534995.0,https://photos.zillowstatic.com/fp/1b280dd36ca005b40d53779b3f4b3de0-p_e.jpg,4.0,4,2349.0,2406.0,77043,1090,2.29,1,0,1,0,2022.0,3.0,2,2142,"$2,600 annually",4.0,0.5,5,2.0,5,2.3,0,-25005,68,2349.0
123233181,"5426 Cornish St, Houston, TX 77007",29.778517,-95.419525,450000.0,https://photos.zillowstatic.com/fp/0e007e4a659ae4bbd9eb4359dd5cd95d-p_e.jpg,3.0,4,1515.888,2485.0,77007,1090,2.29,1,0,1,0,2014.0,4.0,2,2142,"$2,350 annually",8.0,0.7,6,2.2,3,2.6,1,60000,2246,1515.888
161436867,"2014 Coventry Bay Dr, Houston, TX 77089",29.57244,-95.24858,420000.0,https://photos.zillowstatic.com/fp/92aa06f4f854ae6bb9ed32614be15737-p_e.jpg,4.0,3,9718.236,2988.0,77089,1090,2.29,1,0,1,1,2016.0,1.0,2,2142,$735 annually,6.0,0.6,6,2.5,5,2.5,1,90000,599,9718.236
27846654,"1104 W 21st St, Houston, TX 77008",29.8045,-95.418236,510000.0,https://photos.zillowstatic.com/fp/00fe686acd74c5316930a734cba2cfb7-p_e.jpg,2.0,1,3850.704,1020.0,77008,1090,2.29,1,0,1,0,1940.0,1.0,1,2142,,4.0,0.9,5,1.3,3,1.2,0,0,0,3850.704
27891735,"7719 Hammerly Blvd, Houston, TX 77055",29.81029,-95.48213,580000.0,https://photos.zillowstatic.com/fp/0509dec89e25111fb029877519eccc93-p_e.jpg,2.0,1,0.4692,1050.0,77055,1090,2.29,1,0,1,0,1948.0,1.0,1,2142,,999.0,999.0,999,999.0,999,999.0,0,-70000,153,20438.352
27977002,"10613 Willowisp Dr, Houston, TX 77035",29.665411,-95.461975,299900.0,https://photos.zillowstatic.com/fp/8d60bbc08582df5aa018aa04983053c4-p_e.jpg,3.0,2,10785.456,2004.0,77035,1090,2.29,1,0,1,0,1955.0,1.0,1,2142,,5.0,0.5,5,0.8,2,1.6,1,210100,615,10785.456
28356314,"727 Windbreak Trl, Houston, TX 77079",29.77819,-95.627144,599900.0,https://photos.zillowstatic.com/fp/dc5b9e78a32e571490a365484df8bea9-p_e.jpg,3.0,3,8947.224,3015.0,77079,1090,2.29,1,0,1,0,1999.0,1.0,2,2142,"$1,800 annually",9.0,1.2,7,1.1,5,1.6,0,-89900,2040,8947.224
338058988,"9824 Mocking Bird Hill Ln, Houston, TX 77080",29.823133,-95.534935,510000.0,https://photos.zillowstatic.com/fp/fec6f938f1a46fd9e92d4087a5fe98c0-p_e.jpg,3.0,3,3040.488,2134.0,77080,1090,2.29,0,0,1,0,2022.0,2.0,0,2142,$950 annually,3.0,0.2,5,0.2,2,0.4,0,0,0,3040.488
2061745080,"2009 Bristol Cliff Ln, Houston, TX 77089",29.568905,-95.24508,548650.0,https://photos.zillowstatic.com/fp/50555a21b8aad94cce8358bb45c5f412-p_e.jpg,4.0,4,10823.0,2667.0,77089,1090,2.29,1,0,1,0,2023.0,2.0,3,2143,$825 annually,7.0,0.4,6,2.5,5,2.6,0,-38450,78,10823.0
2061632299,"2804 Oakheath Crest Ct, Houston, TX 77089",29.567675,-95.253456,541960.0,https://photos.zillowstatic.com/fp/114d68e7252d6e336ca1c6f824d899a1-p_e.jpg,4.0,4,8966.0,3018.0,77089,1090,2.29,1,0,1,0,2023.0,2.0,2,2145,$825 annually,7.0,0.7,6,2.9,5,3.0,0,-31150,103,8966.0
2060375532,"3007 Skyrocket Dr, Houston, TX 77063",,,511120.0,https://photos.zillowstatic.com/fp/9e4a8018cb322d7b4167251e036ee046-p_e.jpg,3.0,3,,2204.0,77063,1090,2.29,1,0,1,0,2023.0,2.0,2,2147,"$2,500 annually",4.0,1.0,3,2.6,2,1.4,0,0,0,
62596501,"10331 Sage Brook Dr, Houston, TX 77089",29.585825,-95.250305,1800.0,https://photos.zillowstatic.com/fp/acdfdab5fe82571312f9ced3597791ea-p_e.jpg,5.0,4,0.2581,3166.0,77089,1090,2.29,1,0,1,0,2003.0,2.0,2,2150,$385 annually,6.0,0.2,6,2.3,5,2.0,1,510200,3694,11242.836
2068717484,"The Cardiff (5234) Plan, Riverstone Ranch - The Manor - Estate",29.572645,-95.246864,435990.0,https://photos.zillowstatic.com/fp/8391eabdadb49610be3221d1dda2fb3d-p_e.jpg,4.0,4,,3375.0,77089,1090,2.29,0,0,0,0,2022.0,,2,2159,,7.0,0.2,6,2.4,5,2.5,1,78000,416,
80530877,"1302 Antoine Dr UNIT B, Houston, TX 77055",29.792946,-95.4751,514000.0,https://photos.zillowstatic.com/fp/e67ce4d62c0d3d5a5d697e904a59b944-p_e.jpg,3.0,4,1406.988,2680.0,77055,1090,2.29,1,0,1,0,2006.0,3.0,2,2159,$185 monthly,3.0,0.6,6,2.7,6,3.1,0,0,0,1406.988
126254719,"9455 Fannin St, Houston, TX 77045",29.665325,-95.40218,489999.0,https://photos.zillowstatic.com/fp/39c5317495779cc549a3ee27f2654e7f-p_e.jpg,3.0,4,3031.776,3024.0,77045,1090,2.29,1,0,1,0,2015.0,3.0,2,2163,"$2,880 annually",2.0,2.9,4,4.2,2,3.1,1,24901,501,3031.776
112081886,"1406 Hickory St, Houston, TX 77007",29.771095,-95.371025,399000.0,https://photos.zillowstatic.com/fp/9e87d4487dafab17961d09720f2bb7f8-p_e.jpg,3.0,4,1899.216,1880.0,77007,1090,2.29,1,0,1,0,2011.0,3.0,2,2163,,6.0,0.6,6,1.5,5,2.0,1,116000,2552,1899.216
126296454,"2012 Sabine St, Houston, TX 77007",29.775501,-95.37557,459900.0,https://photos.zillowstatic.com/fp/89a4973e734149bf007afb7a713bb325-p_e.jpg,3.0,4,1772.892,2757.0,77007,1090,2.29,1,0,1,0,2016.0,3.0,2,2163,"$1,200 annually",6.0,0.3,6,1.1,5,1.6,1,55100,2354,1772.892
251165859,"2509 Lake Kolbe Ln, Houston, TX 77080",29.81783,-95.507195,515000.0,https://photos.zillowstatic.com/fp/8573ff0b690d4a746ea6df18d476b455-p_e.jpg,3.0,3,2833.0,2019.0,77080,1090,2.29,1,0,1,0,2022.0,2.0,2,2163,"$2,400 annually",999.0,999.0,999,999.0,999,999.0,0,0,0,2833.0
251171896,"5711 Pampero Ln, Houston, TX 77092",29.849676,-95.49195,400000.0,https://photos.zillowstatic.com/fp/286adbc6fe03bd467682d6b9ab4c8a0c-p_e.jpg,4.0,4,3998.808,2692.0,77092,1090,2.29,1,0,1,0,2017.0,2.0,2,2163,"$1,000 annually",6.0,0.7,5,2.3,4,4.5,1,115000,1387,3998.808
28035111,"5927 Sanford Rd, Houston, TX 77096",29.6595,-95.4938,285000.0,https://photos.zillowstatic.com/fp/186bb9e3bbe830f9c7f50a013fcca7d4-p_e.jpg,3.0,3,7440.048,2352.0,77096,1090,2.29,1,0,1,0,1965.0,1.0,2,2163,,7.0,0.8,5,1.4,2,1.0,1,230000,329,7440.048
28086466,"5742 Jackwood St, Houston, TX 77096",29.684498,-95.49226,550000.0,https://photos.zillowstatic.com/fp/246c407e0940f529b2caa26124a88ecb-p_e.jpg,4.0,3,9199.872,2375.0,77096,1090,2.29,1,0,1,0,1968.0,1.0,2,2163,$748 annually,7.0,0.3,3,0.9,6,1.6,0,-35000,72,9199.872
28119431,"2619 Palo Pinto Dr, Houston, TX 77080",29.81943,-95.534515,355000.0,https://photos.zillowstatic.com/fp/9c53a151e81b03763ec4a7805222b0b1-p_e.jpg,4.0,2,7880.004,2029.0,77080,1090,2.29,1,0,1,0,1968.0,1.0,2,2163,$336 annually,3.0,0.2,3,0.7,2,0.2,1,160000,119,7880.004
28163259,"10118 Briar Rose Dr, Houston, TX 77042",29.746788,-95.55286,399900.0,https://photos.zillowstatic.com/fp/b8301e5de736a7825a9dbd2502fc04d1-p_e.jpg,4.0,3,9718.236,2562.0,77042,1090,2.29,0,1,1,0,1973.0,1.0,0,2163,,4.0,0.7,3,0.5,5,5.4,1,115100,4317,9718.236
68410436,"14219 Norhill Pointe Dr, Houston, TX 77044",29.924547,-95.18092,410000.0,https://photos.zillowstatic.com/fp/25e9e892f636883200eaee996515f840-p_e.jpg,4.0,3,0.2639,3878.0,77044,1090,2.29,1,0,1,0,2004.0,2.0,3,2163,$882 annually,5.0,0.3,5,1.4,4,1.7,1,105000,824,11495.484
97635471,"1711 Silver St, Houston, TX 77007",29.773273,-95.3772,5000.0,https://photos.zillowstatic.com/fp/1dca0e2b13bfbde8bcb8c3bf6e9516a7-p_e.jpg,3.0,4,1650.924,2410.0,77007,1090,2.29,1,0,1,0,2012.0,4.0,2,2163,,6.0,0.2,6,1.2,5,1.7,0,-5000,991,1650.924
28154953,"3903 Stillview Dr, Houston, TX 77068",29.995705,-95.4913,149000.0,https://photos.zillowstatic.com/fp/0dc73336a9f667f3f36dc19ad2749350-p_e.jpg,4.0,3,0.2605,2544.0,77068,1090,2.29,1,1,1,0,1973.0,2.0,1,1250,,4.0,0.3,3,0.5,2,2.9,1,148500,3199,11347.380000000001
2060949317,"12816 Barnsbury Ln, Houston, TX 77047",,,297990.0,https://photos.zillowstatic.com/fp/f8764b252604178ba2b108fb03ed0675-p_e.jpg,3.0,2,5000.0,1396.0,77047,1090,2.29,1,0,1,0,2022.0,1.0,2,1252,"$1,200 annually",3.0,1.8,2,3.8,3,3.3,0,0,0,5000.0
28050698,"9214 Faircroft Dr, Houston, TX 77033",29.650278,-95.33545,99000.0,https://photos.zillowstatic.com/fp/8a8aef79a237147bc82405b2e54e7055-p_e.jpg,3.0,3,7361.64,1700.0,77033,1090,2.29,1,0,1,0,2022.0,2.0,4,1252,,4.0,0.8,2,0.7,3,1.2,1,199000,990,7361.64
28397278,"15503 Cabildo Dr, Houston, TX 77083",29.702131,-95.66046,134900.0,https://photos.zillowstatic.com/fp/8831d95226a546c51420c5873c8abe6a-p_e.jpg,3.0,2,7910.496,2313.0,77083,1090,2.29,1,0,1,0,1981.0,1.0,1,1252,$220 annually,6.0,1.0,6,0.6,3,3.7,1,163100,5905,7910.496
80544755,"20738 Hardwick Oaks Dr, Houston, TX 77073",29.993084,-95.40433,298000.0,https://photos.zillowstatic.com/fp/be562e5bc1e8fe3696e6ebfd9f648a9f-p_e.jpg,3.0,3,5061.672,2222.0,77073,1090,2.29,1,0,1,0,2006.0,2.0,2,1252,$399 annually,999.0,999.0,999,999.0,999,999.0,0,0,0,5061.672
84040240,"14330 Summer Garden Dr, Houston, TX 77083",29.700579,-95.63901,152990.0,https://photos.zillowstatic.com/fp/4b0d12142fe46ecf9025c61c1759a343-p_e.jpg,4.0,3,3798.432,1876.0,77083,1090,2.29,1,0,1,0,2003.0,2.0,2,1252,$533 annually,6.0,1.4,6,1.1,3,2.4,1,145010,5100,3798.432
89642637,"9710 Wheaton Edge Ln, Houston, TX 77095",29.915195,-95.67329,159990.0,https://photos.zillowstatic.com/fp/a99406eaf42badbb8fc7114b11cf2cdb-p_e.jpg,3.0,2,5619.24,1444.0,77095,1090,2.29,1,0,1,0,2008.0,1.0,2,1252,$940 annually,8.0,1.9,8,0.8,5,2.6,1,138010,2439,5619.24
27545693,"16731 Sussex Dr, Houston, TX 77083",29.68377,-95.677864,305000.0,https://photos.zillowstatic.com/fp/91948f0675506eec235bed3e0e68059d-p_e.jpg,4.0,3,8698.932,2463.0,77083,2698,2.41,1,0,1,0,1992.0,2.0,2,1254,$250 annually,6.0,0.5,4,0.4,4,1.5,0,-6500,158,8698.932
2060787278,"13219 Karan Park Ln, Houston, TX 77044",29.859472,-95.19218,298714.0,https://photos.zillowstatic.com/fp/d5f4c475f0c6cc9ed3985fdb79454700-p_e.jpg,4.0,3,5795.0,1816.0,77044,1090,2.29,1,0,1,0,2023.0,1.0,2,1255,$360 annually,4.0,0.7,4,1.4,4,1.2,0,0,0,5795.0
28504196,"7715 Pebble Run Ct, Houston, TX 77095",29.892405,-95.66944,139900.0,https://photos.zillowstatic.com/fp/f507b4a17f4112f0bb4e51d4edd50698-p_e.jpg,3.0,2,7126.416,2004.0,77095,1090,2.29,1,0,1,0,1990.0,1.0,2,1255,$773 annually,6.0,0.8,8,0.8,6,0.8,1,159000,4361,7126.416
2060356233,"Lockport II Plan, Sandrock Station",29.629196,-95.34014,298990.0,https://photos.zillowstatic.com/fp/f21117a29028725f966da1ce6ce69800-p_e.jpg,3.0,3,,2035.0,77048,1090,2.29,0,0,0,0,2023.0,,2,1256,,5.0,0.6,2,0.7,3,1.2,0,0,0,
2060836516,"Rochester Plan, Sandrock Station",29.629196,-95.34014,298990.0,https://photos.zillowstatic.com/fp/245634aa915d727094a81f73afbb3957-p_e.jpg,4.0,3,,1955.0,77048,1090,2.29,0,0,0,0,2023.0,,2,1256,,5.0,0.6,2,0.7,3,1.2,0,0,0,
2061669116,"Beckham Plan, Kingwood-Royal Brook : Bristol Collection",30.0893,-95.1861,298990.0,https://photos.zillowstatic.com/fp/b9e1fc2b8244ebde386d7e97fdda916e-p_e.jpg,3.0,2,,1792.0,77365,1090,2.29,0,0,0,0,2023.0,,2,1256,,7.0,1.9,8,2.6,7,2.8,0,0,0,
27741168,"1716 Everett St, Houston, TX 77009",29.775473,-95.35917,216000.0,https://photos.zillowstatic.com/fp/a709aa87fa84c7636c5d416540eb3b6f-p_e.jpg,2.0,1,,,77009,1090,2.29,0,0,1,0,1915.0,1.0,0,1256,,8.0,0.4,5,0.4,2,0.5,1,83000,888,
27741185,"1708 Gentry St #A, Houston, TX 77009",29.77601,-95.35764,429900.0,https://photos.zillowstatic.com/fp/1cce78a750371117aa055113f4ca7e3e-p_e.jpg,4.0,2,5000.688,888.0,77009,1090,2.29,0,0,1,0,1910.0,1.0,0,1256,,8.0,0.4,5,0.4,2,0.5,0,-130900,1809,5000.688
27767818,"7228 Avenue B, Houston, TX 77011",29.734484,-95.29669,400000.0,https://photos.zillowstatic.com/fp/13d10bab923ed44af0e8a9121a6045c0-p_e.jpg,2.0,1,10001.376,1290.0,77011,1090,2.29,1,0,1,0,1930.0,1.0,2,1256,,3.0,0.2,3,0.5,2,2.2,0,-101000,431,10001.376
27771095,"1608 Elysian St, Houston, TX 77026",29.77583,-95.350266,350000.0,https://photos.zillowstatic.com/fp/f61b781d6c86338e034e86db8526099d-p_e.jpg,2.0,1,5000.688,1190.0,77026,1090,2.29,0,0,1,0,1925.0,1.0,0,1256,,5.0,0.3,5,0.6,2,0.7,0,-51000,1900,5000.688
27779322,"6711 Conley St, Houston, TX 77021",29.69166,-95.35772,100000.0,https://photos.zillowstatic.com/fp/01fb45eb1a42f5141466237c22fe70fd-p_e.jpg,3.0,2,5150.0,1131.0,77021,1090,2.29,1,0,1,0,1945.0,1.0,2,1256,,6.0,0.2,3,0.4,2,1.9,1,199000,2265,5150.0
27787614,"3320 Bremond St, Houston, TX 77004",29.73438,-95.35217,80000.0,https://photos.zillowstatic.com/fp/273d6bdb09a84073ecf7acfb5e3dd7d4-p_e.jpg,3.0,1,5000.688,1064.0,77004,1090,2.29,0,0,1,0,1913.0,1.0,0,1256,,4.0,0.7,3,2.8,2,0.8,1,219000,2596,5000.688
27946985,"5406 Longmeadow St, Houston, TX 77033",29.673044,-95.34077,19000.0,https://photos.zillowstatic.com/fp/fa58db6aa9979053071409202e7a9b5e-p_e.jpg,3.0,3,6899.904,1937.0,77033,1090,2.29,1,0,1,0,2022.0,2.0,2,1256,,4.0,0.8,3,1.4,3,1.9,0,0,2613,6899.904
28031010,"8202 Glenscott St, Houston, TX 77061",29.670017,-95.26915,335000.0,https://photos.zillowstatic.com/fp/e1a6965015b92eedfcf460a9658e2b5c-p_e.jpg,4.0,2,7888.716,2215.0,77061,1090,2.29,1,0,1,0,1958.0,1.0,1,1256,,4.0,0.9,4,1.2,2,1.4,0,-36000,162,7888.716
28169645,"6215 Portal Dr, Houston, TX 77096",29.66036,-95.50067,155000.0,https://photos.zillowstatic.com/fp/4ee3f791c52bb9b26bb5193cb5cef34a-p_e.jpg,3.0,3,7631.712,2503.0,77096,1090,2.29,1,0,1,0,1973.0,1.0,2,1256,$495 annually,5.0,0.1,3,1.0,2,1.4,1,144000,7126,7631.712
28248036,"9539 W Airport Blvd, Houston, TX 77031",29.641033,-95.54595,1100.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.641033172607422,-95.54595184326172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=p2YwCk7GTHuAe7Fz-q1XEmvK0H0=",3.0,2,8446.284,1845.0,77031,1090,2.29,1,0,1,0,1979.0,1.0,2,1256,$536 annually,6.0,0.3,5,1.3,2,4.1,1,209000,3634,8446.284
28315398,"1618 Bradney Dr, Houston, TX 77077",29.751902,-95.608475,1850.0,https://photos.zillowstatic.com/fp/0e624a383923ceac205a45392d305505-p_e.jpg,3.0,2,10384.704,1708.0,77077,1090,2.29,1,1,1,0,1983.0,1.0,2,1256,$545 annually,6.0,0.4,7,1.5,5,1.9,0,0,0,10384.704
28321189,"1607 Beaconshire Rd, Houston, TX 77077",29.75257,-95.610695,180000.0,https://photos.zillowstatic.com/fp/f1717ae4453668c34cf67801da23d23c-p_e.jpg,3.0,3,4700.124,2449.0,77077,1090,2.29,1,0,1,0,1984.0,2.0,2,1256,$878 annually,6.0,0.3,7,1.3,5,1.7,1,119000,4034,4700.124
28361018,"13014 Skymeadow Dr, Houston, TX 77082",29.726961,-95.61749,189000.0,https://photos.zillowstatic.com/fp/bd2390bf3c09627368fd693578982444-p_e.jpg,3.0,4,9548.352,3151.0,77082,1090,2.29,1,0,1,0,1982.0,1.0,2,1256,,5.0,0.9,6,1.4,3,1.4,1,110000,2509,9548.352
28411865,"13611 Tonnochy Dr, Houston, TX 77083",29.684093,-95.62049,,https://photos.zillowstatic.com/fp/77b374f2f30946441eec1de69e0282a0-p_e.jpg,4.0,3,0.2571,2056.0,77083,1090,2.29,1,0,1,0,1981.0,2.0,2,1256,$646 annually,6.0,1.3,6,2.6,3,2.0,0,0,10113,11199.276
